id;rooms;usedrooms;beds;usedbeds;year;month
386;33;33;27;21;2014;12
17;59;52;288;150;2014;12
550;65;65;42;20;2014;12
404;42;17;176;55;2014;12
243;29;11;58;32;2014;12
389;11;1;61;35;2014;12
236;17;14;10;5;2014;12
83;38;15;88;80;2014;12
513;32;21;169;10;2014;12
641;1;0;4;4;2014;12
32;51;14;51;46;2014;12
10;12;11;24;22;2014;12
614;6;2;7;7;2014;12
237;47;5;201;19;2014;12
51;55;54;118;15;2014;12
521;4;3;8;0;2014;12
648;17;1;100;93;2014;12
612;4;0;18;9;2014;12
251;49;19;31;3;2014;12
189;17;16;120;120;2014;12
635;2;0;11;5;2014;12
621;1;1;2;2;2014;12
569;1;1;3;1;2014;12
423;46;18;90;19;2014;12
453;25;15;29;24;2014;12
321;6;3;6;0;2014;12
8;12;3;23;5;2014;12
618;3;0;1;0;2014;12
544;22;22;98;52;2014;12
346;12;1;51;32;2014;12
552;8;0;1;1;2014;12
163;32;15;65;54;2014;12
194;38;4;41;12;2014;12
490;28;7;21;4;2014;12
59;46;32;37;0;2014;12
690;59;23;353;78;2014;12
303;44;39;159;19;2014;12
328;35;4;64;61;2014;12
219;29;6;152;152;2014;12
406;29;27;29;9;2014;12
378;61;40;278;29;2014;12
670;10;5;41;21;2014;12
106;31;14;55;5;2014;12
18;23;7;155;155;2014;12
138;79;25;260;106;2014;12
344;19;15;47;9;2014;12
64;30;5;87;48;2014;12
102;37;7;128;17;2014;12
188;29;10;191;55;2014;12
656;60;43;18;10;2014;12
21;22;0;79;20;2014;12
672;6;1;3;1;2014;12
456;85;25;116;52;2014;12
99;8;4;11;0;2014;12
645;69;31;311;217;2014;12
512;23;5;70;70;2014;12
90;71;7;495;45;2014;12
535;6;5;22;22;2014;12
214;24;10;10;3;2014;12
626;48;46;35;7;2014;12
555;41;15;161;17;2014;12
223;7;7;27;27;2014;12
678;16;0;93;11;2014;12
338;10;7;39;9;2014;12
85;68;43;84;68;2014;12
450;16;2;3;1;2014;12
581;24;18;24;3;2014;12
494;10;3;29;17;2014;12
505;13;1;27;2;2014;12
119;16;1;49;30;2014;12
1;17;4;81;56;2014;12
222;47;11;71;7;2014;12
551;33;3;149;142;2014;12
583;52;52;130;20;2014;12
464;10;0;28;20;2014;12
131;35;22;25;25;2014;12
433;64;11;78;9;2014;12
316;66;19;73;0;2014;12
534;44;44;83;83;2014;12
311;30;28;82;78;2014;12
541;7;0;8;4;2014;12
462;15;5;120;6;2014;12
178;48;7;48;12;2014;12
527;52;21;268;34;2014;12
520;41;35;49;0;2014;12
35;35;26;45;45;2014;12
695;23;1;62;62;2014;12
13;32;6;69;69;2014;12
392;34;8;25;17;2014;12
156;26;2;77;25;2014;12
306;38;3;68;68;2014;12
240;76;27;271;105;2014;12
53;67;67;102;20;2014;12
367;23;1;99;54;2014;12
258;46;26;300;1;2014;12
207;14;6;36;7;2014;12
537;5;3;33;18;2014;12
290;40;37;73;23;2014;12
693;27;11;46;46;2014;12
669;6;6;5;5;2014;12
387;10;5;9;5;2014;12
637;75;30;13;6;2014;12
579;8;3;37;14;2014;12
351;54;34;138;68;2014;12
226;12;9;9;1;2014;12
58;22;10;11;10;2014;12
272;8;5;18;0;2014;12
601;19;19;113;14;2014;12
41;55;47;62;6;2014;12
684;6;0;24;13;2014;12
611;2;2;2;0;2014;12
43;43;26;213;213;2014;12
94;16;16;42;27;2014;12
358;50;50;46;38;2014;12
408;66;25;226;158;2014;12
167;7;6;45;23;2014;12
324;6;1;26;14;2014;12
369;41;11;29;0;2014;12
87;6;0;1;0;2014;12
455;30;5;131;113;2014;12
67;11;2;62;62;2014;12
368;6;4;22;12;2014;12
558;108;72;205;205;2014;12
458;9;8;20;4;2014;12
355;2;1;1;0;2014;12
93;2;2;5;5;2014;12
638;96;55;16;16;2014;12
539;15;9;7;2;2014;12
11;44;44;142;85;2014;12
231;3;3;4;3;2014;12
305;20;12;8;6;2014;12
549;41;41;34;34;2014;12
325;26;5;57;4;2014;12
651;2;0;4;2;2014;12
633;25;18;154;24;2014;12
204;33;29;28;4;2014;12
5;50;5;428;261;2014;12
484;62;48;32;14;2014;12
155;11;11;34;31;2014;12
348;13;8;44;38;2014;12
169;2;0;7;6;2014;12
680;16;1;18;13;2014;12
602;46;10;28;15;2014;12
283;6;6;6;0;2014;12
273;65;23;23;6;2014;12
691;12;12;49;49;2014;12
345;54;22;65;0;2014;12
70;3;1;19;14;2014;12
489;23;13;58;22;2014;12
209;47;25;159;5;2014;12
374;16;8;7;3;2014;12
493;84;37;59;39;2014;12
388;12;5;23;23;2014;12
74;49;13;437;136;2014;12
146;4;2;9;4;2014;12
572;16;10;21;0;2014;12
632;20;15;26;18;2014;12
372;66;66;466;265;2014;12
357;48;15;179;109;2014;12
354;2;0;1;0;2014;12
317;36;30;142;1;2014;12
121;32;3;99;13;2014;12
683;47;36;209;30;2014;12
573;4;1;11;4;2014;12
559;11;1;3;1;2014;12
213;31;18;77;34;2014;12
19;33;0;24;10;2014;12
157;43;27;23;19;2014;12
658;56;35;51;11;2014;12
234;34;34;136;2;2014;12
30;39;26;135;135;2014;12
473;18;1;137;137;2014;12
574;74;54;114;61;2014;12
586;59;9;142;91;2014;12
575;52;15;167;163;2014;12
561;6;4;3;1;2014;12
20;46;24;218;218;2014;12
394;7;7;3;1;2014;12
486;5;5;6;2;2014;12
259;19;19;90;90;2014;12
671;58;58;206;163;2014;12
413;39;28;50;20;2014;12
205;2;1;2;1;2014;12
327;55;34;17;11;2014;12
172;24;9;69;38;2014;12
133;29;11;18;2;2014;12
42;38;13;30;10;2014;12
79;15;4;51;30;2014;12
390;42;0;128;24;2014;12
253;57;39;97;9;2014;12
465;10;5;5;1;2014;12
443;3;3;2;1;2014;12
249;42;28;56;3;2014;12
431;27;7;106;97;2014;12
379;7;7;18;13;2014;12
3;21;21;45;18;2014;12
628;9;6;1;1;2014;12
135;21;21;89;35;2014;12
687;59;23;78;51;2014;12
591;22;19;53;21;2014;12
600;84;19;207;207;2014;12
584;44;31;77;63;2014;12
252;10;0;51;4;2014;12
45;50;31;57;42;2014;12
675;24;10;45;12;2014;12
256;41;33;2;1;2014;12
546;6;4;5;4;2014;12
594;1;0;4;3;2014;12
285;87;14;428;116;2014;12
7;42;18;69;54;2014;12
329;8;0;34;22;2014;12
66;29;5;92;34;2014;12
677;41;41;11;3;2014;12
22;12;10;72;12;2014;12
279;45;21;178;13;2014;12
617;46;27;21;5;2014;12
124;18;15;9;8;2014;12
556;11;7;53;27;2014;12
526;62;57;83;32;2014;12
383;10;5;8;5;2014;12
566;44;18;220;95;2015;1
615;30;6;21;12;2015;1
98;58;30;74;3;2015;1
14;2;0;19;2;2015;1
308;23;5;127;127;2015;1
110;46;33;40;40;2015;1
676;10;1;18;2;2015;1
298;42;33;110;80;2015;1
186;49;38;196;160;2015;1
373;18;10;6;3;2015;1
376;70;26;419;350;2015;1
159;13;11;103;13;2015;1
503;8;1;19;9;2015;1
597;9;0;28;3;2015;1
184;60;41;283;283;2015;1
403;82;15;335;335;2015;1
440;73;60;234;171;2015;1
422;20;0;27;12;2015;1
334;8;8;51;4;2015;1
662;25;18;104;104;2015;1
97;33;33;162;23;2015;1
666;3;2;5;3;2015;1
429;74;48;124;22;2015;1
0;42;20;76;67;2015;1
660;32;32;94;40;2015;1
480;13;0;17;14;2015;1
347;4;1;18;12;2015;1
88;35;10;183;100;2015;1
664;8;5;7;5;2015;1
245;9;3;108;13;2015;1
547;32;10;88;36;2015;1
139;58;12;107;63;2015;1
488;7;7;33;14;2015;1
112;54;40;122;65;2015;1
365;40;18;170;63;2015;1
269;12;12;54;54;2015;1
271;12;5;49;2;2015;1
629;14;10;77;77;2015;1
185;50;21;10;1;2015;1
356;13;6;18;8;2015;1
198;25;25;52;16;2015;1
60;97;26;184;14;2015;1
475;7;3;10;10;2015;1
360;26;8;2;0;2015;1
270;20;9;54;21;2015;1
426;25;19;31;10;2015;1
166;66;29;41;16;2015;1
57;24;8;72;1;2015;1
28;14;5;65;48;2015;1
246;51;5;287;139;2015;1
117;18;4;28;6;2015;1
114;43;38;91;85;2015;1
158;36;36;15;0;2015;1
175;2;2;3;3;2015;1
153;10;2;68;3;2015;1
281;23;23;116;64;2015;1
191;6;5;12;8;2015;1
696;80;34;43;9;2015;1
511;49;30;46;4;2015;1
398;35;1;57;54;2015;1
642;41;10;326;125;2015;1
588;61;56;157;3;2015;1
27;49;38;46;20;2015;1
352;8;2;20;20;2015;1
145;12;10;15;13;2015;1
694;11;6;37;37;2015;1
472;25;14;65;7;2015;1
250;29;0;144;94;2015;1
364;48;28;215;97;2015;1
254;29;29;94;37;2015;1
461;4;2;11;8;2015;1
474;47;20;261;68;2015;1
103;78;78;68;35;2015;1
126;5;3;24;4;2015;1
689;11;0;70;35;2015;1
685;30;19;152;2;2015;1
519;2;2;5;1;2015;1
452;39;15;95;5;2015;1
310;25;22;97;97;2015;1
244;75;75;1;1;2015;1
673;33;22;106;45;2015;1
477;107;18;175;89;2015;1
304;15;15;72;16;2015;1
623;60;29;298;182;2015;1
432;25;15;52;33;2015;1
446;17;2;62;56;2015;1
81;69;69;5;3;2015;1
595;8;2;1;0;2015;1
318;59;54;266;15;2015;1
445;21;7;11;3;2015;1
288;33;21;149;76;2015;1
292;14;11;57;48;2015;1
208;11;0;55;6;2015;1
538;6;6;34;19;2015;1
336;7;1;18;15;2015;1
420;27;3;160;160;2015;1
485;4;1;4;3;2015;1
469;26;26;107;75;2015;1
603;23;4;184;124;2015;1
264;32;32;25;25;2015;1
29;44;40;266;31;2015;1
471;47;47;252;176;2015;1
363;42;42;37;37;2015;1
122;64;64;236;169;2015;1
654;16;3;63;23;2015;1
210;19;11;32;27;2015;1
540;22;11;8;1;2015;1
682;41;26;149;68;2015;1
508;10;9;41;40;2015;1
232;46;46;200;145;2015;1
4;44;22;81;81;2015;1
447;20;4;141;128;2015;1
479;18;8;141;15;2015;1
557;41;34;72;45;2015;1
227;31;31;193;172;2015;1
643;33;5;31;8;2015;1
181;55;8;154;42;2015;1
38;33;22;122;13;2015;1
26;5;4;7;5;2015;1
667;7;4;26;9;2015;1
200;18;18;24;13;2015;1
481;52;2;157;127;2015;1
434;52;43;201;123;2015;1
295;30;26;99;27;2015;1
233;21;18;108;13;2015;1
436;3;3;3;1;2015;1
640;11;3;1;0;2015;1
294;25;14;104;104;2015;1
515;12;2;43;2;2015;1
686;1;0;4;3;2015;1
536;11;3;36;36;2015;1
120;21;8;72;3;2015;1
397;75;43;310;310;2015;1
451;74;69;329;329;2015;1
510;25;20;74;10;2015;1
92;7;6;2;0;2015;1
218;35;35;82;27;2015;1
361;71;28;326;225;2015;1
460;5;3;19;19;2015;1
627;2;1;3;1;2015;1
578;43;39;70;26;2015;1
507;58;31;21;11;2015;1
417;55;4;202;44;2015;1
370;13;0;9;3;2015;1
565;5;5;26;0;2015;1
127;13;11;15;4;2015;1
681;28;4;19;4;2015;1
506;43;12;127;77;2015;1
424;27;17;77;77;2015;1
542;22;2;84;59;2015;1
224;21;18;122;18;2015;1
86;8;3;52;17;2015;1
315;52;52;356;138;2015;1
300;42;27;136;49;2015;1
333;5;0;32;32;2015;1
359;5;2;1;0;2015;1
9;20;15;50;32;2015;1
548;71;25;463;57;2015;1
274;52;39;59;9;2015;1
190;11;4;26;18;2015;1
225;2;1;6;2;2015;1
113;63;31;321;297;2015;1
659;21;14;84;76;2015;1
15;1;0;4;1;2015;1
235;55;29;147;147;2015;1
95;42;42;173;131;2015;1
267;24;24;9;1;2015;1
605;9;4;37;25;2015;1
399;17;17;7;0;2015;1
160;10;1;16;14;2015;1
518;18;6;104;93;2015;1
514;65;1;147;99;2015;1
73;71;48;239;239;2015;1
425;11;11;2;0;2015;1
101;43;13;123;42;2015;1
580;66;2;180;140;2015;1
297;59;38;73;71;2015;1
31;10;5;8;0;2015;1
247;24;15;56;15;2015;1
151;41;31;110;10;2015;1
129;30;30;105;8;2015;1
125;17;17;73;46;2015;1
33;47;10;53;0;2015;1
266;22;10;60;25;2015;1
118;6;2;26;9;2015;1
280;28;4;126;31;2015;1
395;49;49;289;282;2015;1
180;35;8;113;57;2015;1
55;79;37;100;100;2015;1
134;55;38;6;6;2015;1
463;59;59;141;61;2015;1
299;33;1;127;51;2015;1
668;53;36;238;49;2015;1
62;3;1;2;2;2015;1
435;21;7;157;143;2015;1
498;29;9;98;42;2015;1
652;48;38;37;0;2015;1
128;54;30;304;203;2015;1
326;5;2;50;6;2015;1
349;54;46;176;176;2015;1
331;19;16;37;37;2015;1
454;14;6;21;20;2015;1
647;6;0;12;12;2015;1
25;28;15;79;28;2015;1
609;27;27;16;6;2015;1
238;39;30;96;5;2015;1
402;39;2;56;56;2015;1
179;7;1;63;30;2015;1
509;29;2;226;165;2015;1
171;12;6;48;31;2015;1
502;26;26;21;7;2015;1
170;28;13;99;15;2015;1
340;8;2;41;7;2015;1
301;8;6;42;2;2015;1
393;19;11;51;51;2015;1
483;13;13;24;15;2015;1
492;5;2;18;5;2015;1
286;36;5;88;0;2015;1
47;85;58;250;66;2015;1
12;41;0;345;107;2015;1
400;38;1;53;5;2015;1
523;6;2;27;25;2015;1
291;8;8;46;4;2015;1
688;37;17;41;32;2015;1
571;8;3;30;3;2015;1
278;24;11;28;24;2015;1
620;22;13;34;34;2015;1
108;2;1;5;3;2015;1
478;18;18;40;40;2015;1
142;8;1;44;12;2015;1
371;35;2;148;42;2015;1
211;24;3;14;7;2015;1
646;14;14;33;15;2015;1
343;35;3;15;0;2015;1
529;14;9;35;17;2015;1
161;37;5;115;29;2015;1
619;31;26;10;2;2015;1
531;60;60;43;1;2015;1
2;4;4;15;8;2015;1
476;20;4;29;0;2015;1
522;6;2;42;19;2015;1
528;17;6;64;44;2015;1
105;34;9;66;66;2015;1
495;31;7;7;1;2015;1
441;64;27;175;150;2015;1
132;20;5;9;0;2015;1
457;7;7;13;2;2015;1
37;25;6;39;21;2015;1
154;5;1;11;2;2015;1
56;4;3;13;12;2015;1
396;61;54;47;5;2015;1
482;6;2;32;18;2015;1
350;12;6;33;4;2015;1
385;45;5;95;29;2015;1
428;43;5;199;199;2015;1
284;49;38;46;46;2015;1
202;39;39;49;49;2015;1
567;21;18;51;36;2015;1
76;1;0;1;1;2015;1
150;21;3;67;67;2015;1
405;37;7;69;49;2015;1
650;46;46;50;12;2015;1
289;18;18;49;49;2015;1
590;44;13;195;67;2015;1
49;49;49;228;6;2015;1
54;20;20;11;1;2015;1
162;50;27;165;165;2015;1
416;29;26;282;141;2015;1
221;15;14;97;37;2015;1
412;26;16;62;28;2015;1
634;48;18;302;275;2015;1
296;16;14;6;2;2015;1
182;1;0;5;0;2015;1
65;18;6;15;11;2015;1
679;78;61;378;176;2015;1
649;25;25;138;17;2015;1
277;31;31;7;5;2015;1
517;35;19;46;0;2015;1
353;54;37;131;94;2015;1
661;62;56;40;15;2015;1
152;57;43;85;73;2015;1
564;3;1;8;0;2015;1
212;17;17;14;7;2015;1
293;9;9;11;7;2015;1
282;6;0;26;4;2015;1
613;14;8;57;40;2015;1
375;60;21;459;267;2015;1
177;40;34;94;94;2015;1
639;38;28;72;37;2015;1
332;34;3;7;3;2015;1
653;18;17;15;14;2015;1
543;6;0;17;3;2015;1
309;31;11;22;10;2015;1
337;4;1;8;8;2015;1
380;29;6;60;21;2015;1
239;25;7;8;3;2015;1
655;7;2;15;11;2015;1
130;23;17;12;6;2015;1
193;46;46;11;1;2015;1
197;27;27;1;0;2015;1
287;30;12;7;1;2015;1
136;18;18;128;38;2015;1
40;33;15;33;19;2015;1
587;8;2;64;48;2015;1
439;21;6;138;138;2015;1
107;7;7;20;7;2015;1
604;23;23;120;21;2015;1
319;19;12;9;2;2015;1
61;35;1;36;27;2015;1
116;58;29;479;223;2015;1
196;84;18;19;8;2015;1
449;3;1;17;9;2015;1
164;10;9;45;25;2015;1
437;8;4;17;17;2015;1
36;25;15;38;16;2015;1
323;39;5;131;28;2015;1
410;23;0;115;33;2015;1
268;20;8;5;1;2015;1
276;26;3;76;51;2015;1
262;47;0;358;97;2015;1
487;12;6;21;2;2015;1
115;2;0;4;0;2015;1
593;28;26;19;11;2015;1
261;35;6;21;12;2015;1
143;53;16;377;362;2015;1
459;53;44;94;19;2015;1
265;24;24;89;86;2015;1
335;44;44;126;82;2015;1
448;32;32;64;45;2015;1
52;38;0;85;42;2015;1
636;25;22;50;10;2015;1
554;5;5;25;11;2015;1
341;56;19;247;247;2015;1
401;14;12;78;40;2015;1
589;75;75;303;239;2015;1
491;42;42;44;10;2015;1
275;62;54;279;279;2015;1
16;24;1;21;17;2015;1
644;11;4;47;35;2015;1
48;39;9;21;0;2015;1
77;40;36;212;92;2015;1
206;75;54;416;28;2015;1
69;28;18;54;45;2015;1
608;38;28;32;12;2015;1
75;22;10;60;5;2015;1
322;21;5;80;10;2015;1
137;44;10;141;23;2015;1
674;2;1;3;0;2015;1
533;32;15;26;4;2015;1
203;52;12;160;114;2015;1
174;14;11;10;6;2015;1
444;71;22;4;4;2015;1
63;53;53;31;6;2015;1
312;7;2;9;7;2015;1
530;64;58;103;20;2015;1
201;47;11;154;5;2015;1
109;18;5;58;39;2015;1
610;29;20;39;34;2015;1
616;61;48;244;184;2015;1
625;56;14;206;115;2015;1
192;11;7;31;1;2015;1
216;9;3;23;23;2015;1
183;51;51;31;7;2015;1
582;45;38;83;27;2015;1
497;35;24;75;21;2015;1
563;28;21;2;0;2015;1
339;8;0;12;12;2015;1
100;41;41;92;38;2015;1
585;38;37;144;42;2015;1
78;20;0;31;19;2015;1
496;8;8;43;26;2015;1
307;36;16;69;5;2015;1
34;17;2;66;11;2015;1
362;31;12;126;126;2015;1
72;25;0;7;1;2015;1
330;57;14;186;186;2015;1
96;26;2;40;1;2015;1
80;51;51;256;256;2015;1
68;7;0;8;8;2015;1
391;32;25;114;67;2015;1
241;60;26;116;27;2015;1
382;11;5;34;11;2015;1
314;42;15;88;30;2015;1
553;59;52;502;80;2015;1
104;64;7;69;40;2015;1
430;5;1;19;13;2015;1
624;10;4;55;12;2015;1
44;21;16;40;30;2015;1
442;2;0;11;7;2015;1
418;26;26;70;17;2015;1
499;10;5;26;12;2015;1
596;64;45;91;91;2015;1
421;54;9;167;123;2015;1
248;8;0;15;13;2015;1
320;57;43;144;91;2015;1
381;41;0;106;106;2015;1
384;17;17;118;18;2015;1
313;22;14;27;9;2015;1
607;62;62;121;8;2015;1
630;32;0;53;28;2015;1
89;2;0;3;0;2015;1
24;74;35;395;157;2015;1
91;36;33;45;15;2015;1
260;29;3;41;41;2015;1
562;38;32;134;7;2015;1
173;50;23;99;99;2015;1
468;16;6;75;19;2015;1
187;67;37;85;1;2015;1
577;25;25;99;45;2015;1
663;36;19;36;18;2015;1
470;4;2;13;11;2015;1
123;43;18;63;63;2015;1
342;19;11;59;50;2015;1
46;13;7;11;1;2015;1
111;41;41;152;152;2015;1
409;35;21;195;97;2015;1
39;31;31;34;16;2015;1
568;41;19;86;86;2015;1
242;41;12;12;6;2015;1
148;26;4;215;157;2015;1
411;18;15;75;75;2015;1
149;2;1;13;11;2015;1
560;26;9;101;101;2015;1
263;40;29;148;148;2015;1
467;13;13;37;9;2015;1
147;11;11;46;31;2015;1
592;23;19;8;0;2015;1
199;39;17;88;74;2015;1
23;12;6;44;32;2015;1
545;24;3;68;45;2015;1
230;54;37;114;12;2015;1
217;22;18;81;62;2015;1
82;9;3;10;10;2015;1
576;64;40;162;33;2015;1
414;25;8;114;114;2015;1
168;2;0;5;3;2015;1
228;46;29;120;45;2015;1
419;58;37;182;55;2015;1
6;25;2;10;10;2015;1
50;42;15;112;81;2015;1
438;13;5;77;67;2015;1
415;37;37;93;92;2015;1
665;78;20;79;9;2015;1
176;16;3;55;55;2015;1
466;24;15;124;45;2015;1
524;42;13;217;206;2015;1
255;21;12;22;14;2015;1
516;12;9;24;1;2015;1
606;50;18;205;205;2015;1
165;36;6;72;26;2015;1
500;30;17;56;28;2015;1
407;47;3;86;55;2015;1
140;43;31;227;123;2015;1
220;2;2;10;5;2015;1
215;34;5;163;93;2015;1
599;21;21;22;9;2015;1
598;15;3;33;10;2015;1
144;22;22;104;45;2015;1
692;17;3;15;10;2015;1
570;17;0;64;64;2015;1
427;29;15;160;159;2015;1
657;21;3;31;24;2015;1
229;13;7;75;20;2015;1
525;81;25;322;99;2015;1
84;17;6;16;7;2015;1
71;31;31;131;56;2015;1
302;28;13;10;2;2015;1
377;19;9;102;102;2015;1
195;13;3;19;8;2015;1
257;25;12;83;74;2015;1
141;14;13;30;13;2015;1
532;5;1;10;6;2015;1
501;11;2;17;8;2015;1
504;49;29;127;83;2015;1
631;27;27;14;2;2015;1
622;52;52;169;26;2015;1
366;16;0;47;24;2015;1
386;33;14;27;19;2015;1
17;59;57;288;57;2015;1
550;65;12;42;25;2015;1
404;42;17;176;34;2015;1
243;29;20;58;2;2015;1
389;11;10;61;27;2015;1
236;17;0;10;4;2015;1
83;38;35;88;88;2015;1
513;32;0;169;48;2015;1
641;1;0;4;2;2015;1
32;51;4;51;0;2015;1
10;12;10;24;8;2015;1
614;6;4;7;5;2015;1
237;47;2;201;178;2015;1
51;55;24;118;63;2015;1
521;4;2;8;5;2015;1
648;17;4;100;73;2015;1
612;4;0;18;12;2015;1
251;49;23;31;24;2015;1
189;17;13;120;86;2015;1
635;2;1;11;5;2015;1
621;1;0;2;1;2015;1
569;1;0;3;2;2015;1
423;46;39;90;17;2015;1
453;25;1;29;14;2015;1
321;6;4;6;5;2015;1
8;12;2;23;22;2015;1
618;3;1;1;0;2015;1
544;22;4;98;61;2015;1
346;12;12;51;31;2015;1
552;8;4;1;0;2015;1
163;32;26;65;61;2015;1
194;38;38;41;35;2015;1
490;28;2;21;18;2015;1
59;46;30;37;9;2015;1
690;59;22;353;353;2015;1
303;44;21;159;84;2015;1
328;35;21;64;43;2015;1
219;29;7;152;94;2015;1
406;29;3;29;18;2015;1
378;61;24;278;120;2015;1
670;10;0;41;41;2015;1
106;31;24;55;15;2015;1
18;23;18;155;72;2015;1
138;79;40;260;177;2015;1
344;19;1;47;47;2015;1
64;30;30;87;17;2015;1
102;37;5;128;44;2015;1
188;29;15;191;104;2015;1
656;60;37;18;5;2015;1
21;22;15;79;24;2015;1
672;6;6;3;1;2015;1
456;85;85;116;40;2015;1
99;8;1;11;7;2015;1
645;69;58;311;161;2015;1
512;23;19;70;2;2015;1
90;71;1;495;353;2015;1
535;6;2;22;12;2015;1
214;24;21;10;1;2015;1
626;48;38;35;1;2015;1
555;41;41;161;77;2015;1
223;7;1;27;13;2015;1
678;16;0;93;55;2015;1
338;10;7;39;39;2015;1
85;68;34;84;45;2015;1
450;16;6;3;2;2015;1
581;24;16;24;24;2015;1
494;10;3;29;20;2015;1
505;13;9;27;18;2015;1
119;16;16;49;17;2015;1
1;17;13;81;81;2015;1
222;47;41;71;5;2015;1
551;33;33;149;41;2015;1
583;52;18;130;130;2015;1
464;10;1;28;15;2015;1
131;35;34;25;11;2015;1
433;64;38;78;33;2015;1
316;66;53;73;73;2015;1
534;44;23;83;11;2015;1
311;30;8;82;47;2015;1
541;7;7;8;2;2015;1
462;15;14;120;35;2015;1
178;48;25;48;46;2015;1
527;52;26;268;268;2015;1
520;41;26;49;49;2015;1
35;35;14;45;40;2015;1
695;23;16;62;62;2015;1
13;32;32;69;32;2015;1
392;34;6;25;18;2015;1
156;26;5;77;41;2015;1
306;38;18;68;68;2015;1
240;76;76;271;143;2015;1
53;67;12;102;72;2015;1
367;23;6;99;99;2015;1
258;46;21;300;269;2015;1
207;14;5;36;21;2015;1
537;5;2;33;3;2015;1
290;40;31;73;6;2015;1
693;27;4;46;46;2015;1
669;6;5;5;3;2015;1
387;10;7;9;0;2015;1
637;75;64;13;7;2015;1
579;8;5;37;4;2015;1
351;54;49;138;68;2015;1
226;12;12;9;8;2015;1
58;22;16;11;4;2015;1
272;8;8;18;12;2015;1
601;19;9;113;65;2015;1
41;55;50;62;45;2015;1
684;6;0;24;13;2015;1
611;2;0;2;2;2015;1
43;43;43;213;183;2015;1
94;16;6;42;22;2015;1
358;50;35;46;32;2015;1
408;66;48;226;113;2015;1
167;7;1;45;34;2015;1
324;6;6;26;17;2015;1
369;41;22;29;11;2015;1
87;6;2;1;0;2015;1
455;30;11;131;131;2015;1
67;11;11;62;9;2015;1
368;6;5;22;10;2015;1
558;108;76;205;90;2015;1
458;9;6;20;19;2015;1
355;2;2;1;0;2015;1
93;2;1;5;0;2015;1
638;96;64;16;9;2015;1
539;15;11;7;7;2015;1
11;44;28;142;133;2015;1
231;3;1;4;3;2015;1
305;20;20;8;3;2015;1
549;41;40;34;3;2015;1
325;26;18;57;57;2015;1
651;2;0;4;4;2015;1
633;25;22;154;0;2015;1
204;33;9;28;16;2015;1
5;50;3;428;45;2015;1
484;62;18;32;32;2015;1
155;11;11;34;26;2015;1
348;13;5;44;12;2015;1
169;2;0;7;5;2015;1
680;16;16;18;9;2015;1
602;46;16;28;28;2015;1
283;6;4;6;2;2015;1
273;65;14;23;15;2015;1
691;12;6;49;1;2015;1
345;54;27;65;43;2015;1
70;3;3;19;0;2015;1
489;23;14;58;8;2015;1
209;47;15;159;158;2015;1
374;16;14;7;0;2015;1
493;84;60;59;36;2015;1
388;12;9;23;3;2015;1
74;49;26;437;437;2015;1
146;4;1;9;0;2015;1
572;16;14;21;12;2015;1
632;20;17;26;23;2015;1
372;66;16;466;404;2015;1
357;48;28;179;111;2015;1
354;2;0;1;0;2015;1
317;36;18;142;142;2015;1
121;32;20;99;66;2015;1
683;47;20;209;35;2015;1
573;4;4;11;1;2015;1
559;11;0;3;1;2015;1
213;31;31;77;77;2015;1
19;33;23;24;14;2015;1
157;43;32;23;21;2015;1
658;56;24;51;24;2015;1
234;34;10;136;15;2015;1
30;39;9;135;32;2015;1
473;18;13;137;137;2015;1
574;74;49;114;32;2015;1
586;59;11;142;40;2015;1
575;52;7;167;45;2015;1
561;6;6;3;3;2015;1
20;46;2;218;121;2015;1
394;7;7;3;2;2015;1
486;5;0;6;1;2015;1
259;19;8;90;63;2015;1
671;58;3;206;3;2015;1
413;39;12;50;50;2015;1
205;2;0;2;1;2015;1
327;55;16;17;6;2015;1
172;24;3;69;57;2015;1
133;29;16;18;2;2015;1
42;38;36;30;28;2015;1
79;15;1;51;4;2015;1
390;42;23;128;18;2015;1
253;57;17;97;38;2015;1
465;10;0;5;1;2015;1
443;3;0;2;0;2015;1
249;42;42;56;9;2015;1
431;27;4;106;75;2015;1
379;7;1;18;12;2015;1
3;21;12;45;11;2015;1
628;9;0;1;1;2015;1
135;21;6;89;16;2015;1
687;59;39;78;12;2015;1
591;22;14;53;53;2015;1
600;84;32;207;179;2015;1
584;44;44;77;10;2015;1
252;10;7;51;3;2015;1
45;50;1;57;12;2015;1
675;24;1;45;23;2015;1
256;41;19;2;1;2015;1
546;6;4;5;1;2015;1
594;1;0;4;0;2015;1
285;87;35;428;238;2015;1
7;42;39;69;62;2015;1
329;8;7;34;9;2015;1
66;29;20;92;92;2015;1
677;41;27;11;0;2015;1
22;12;3;72;56;2015;1
279;45;45;178;112;2015;1
617;46;13;21;1;2015;1
124;18;17;9;3;2015;1
556;11;1;53;53;2015;1
526;62;57;83;12;2015;1
383;10;8;8;8;2015;1
566;44;4;220;110;2015;2
615;30;8;21;18;2015;2
98;58;7;74;16;2015;2
14;2;1;19;0;2015;2
308;23;13;127;59;2015;2
110;46;9;40;24;2015;2
676;10;0;18;13;2015;2
298;42;6;110;110;2015;2
186;49;33;196;58;2015;2
373;18;18;6;6;2015;2
376;70;20;419;372;2015;2
159;13;0;103;103;2015;2
503;8;4;19;2;2015;2
597;9;8;28;11;2015;2
